Date,Value
2022-01-29 05:00:00,5.965925826289062
2022-01-29 06:00:00,6.0
2022-01-29 07:00:00,5.9659258262890695
2022-01-29 08:00:00,5.866025403784436
2022-01-29 09:00:00,5.707106781186559
2022-01-29 10:00:00,5.50000000000003
2022-01-29 11:00:00,5.258819045102519
2022-01-29 12:00:00,5.000000000000018
2022-01-29 13:00:00,4.741180954897488
2022-01-29 14:00:00,4.5
2022-01-29 15:00:00,4.292893218813447
2022-01-29 16:00:00,4.133974596215567
2022-01-29 17:00:00,4.03407417371094
2022-01-29 18:00:00,4.0
2022-01-29 19:00:00,4.034074173710928
2022-01-29 20:00:00,4.133974596215558
2022-01-29 21:00:00,4.292893218813434
2022-01-29 22:00:00,4.50000000000001
2022-01-29 23:00:00,4.741180954897471
2022-01-30 00:00:00,4.999999999999972
2022-01-30 01:00:00,5.258819045102529
2022-01-30 02:00:00,5.49999999999999
2022-01-30 03:00:00,5.707106781186546
2022-01-30 04:00:00,5.866025403784428
2022-01-30 05:00:00,5.965925826289072
2022-01-30 06:00:00,6.0
2022-01-30 07:00:00,5.965925826289075
2022-01-30 08:00:00,5.866025403784447
2022-01-30 09:00:00,5.707106781186553
2022-01-30 10:00:00,5.5
2022-01-30 11:00:00,5.258819045102539
2022-01-30 12:00:00,4.999999999999982
2022-01-30 13:00:00,4.741180954897481
2022-01-30 14:00:00,4.5000000000000195
2022-01-30 15:00:00,4.292893218813462
2022-01-30 16:00:00,4.133974596215564
2022-01-30 17:00:00,4.0340741737109305
2022-01-30 18:00:00,4.0
2022-01-30 19:00:00,4.034074173710938
2022-01-30 20:00:00,4.133974596215562
2022-01-30 21:00:00,4.292893218813439
2022-01-30 22:00:00,4.499999999999991
2022-01-30 23:00:00,4.7411809548974775
2022-01-31 00:00:00,5.000000000000007
